vote_type,votes,perc_emit,ubigeo,ambito,departamento,provincia,distrito
TOTAL DE VOTOS EMITIDOS,66069.0,100.0,210100,PERÚ,SAN MARTIN,MOYOBAMBA,TODOS
TOTAL DE VOTOS VÁLIDOS,2638.0,92.561,210102,PERÚ,SAN MARTIN,MOYOBAMBA,CALZADA
VOTOS EN BLANCO,25.0,0.877,210102,PERÚ,SAN MARTIN,MOYOBAMBA,CALZADA
VOTOS NULOS,187.0,6.561,210102,PERÚ,SAN MARTIN,MOYOBAMBA,CALZADA
TOTAL DE VOTOS EMITIDOS,2850.0,100.0,210102,PERÚ,SAN MARTIN,MOYOBAMBA,CALZADA
TOTAL DE VOTOS VÁLIDOS,1334.0,95.354,210103,PERÚ,SAN MARTIN,MOYOBAMBA,HABANA
VOTOS EN BLANCO,10.0,0.715,210103,PERÚ,SAN MARTIN,MOYOBAMBA,HABANA
VOTOS NULOS,55.0,3.931,210103,PERÚ,SAN MARTIN,MOYOBAMBA,HABANA
TOTAL DE VOTOS EMITIDOS,1399.0,100.0,210103,PERÚ,SAN MARTIN,MOYOBAMBA,HABANA
TOTAL DE VOTOS VÁLIDOS,7863.0,92.888,210104,PERÚ,SAN MARTIN,MOYOBAMBA,JEPELACIO
VOTOS EN BLANCO,128.0,1.512,210104,PERÚ,SAN MARTIN,MOYOBAMBA,JEPELACIO
VOTOS NULOS,474.0,5.6,210104,PERÚ,SAN MARTIN,MOYOBAMBA,JEPELACIO
TOTAL DE VOTOS EMITIDOS,8465.0,100.0,210104,PERÚ,SAN MARTIN,MOYOBAMBA,JEPELACIO
TOTAL DE VOTOS VÁLIDOS,36304.0,92.546,210101,PERÚ,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
VOTOS EN BLANCO,338.0,0.862,210101,PERÚ,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
VOTOS NULOS,2586.0,6.592,210101,PERÚ,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
TOTAL DE VOTOS EMITIDOS,39228.0,100.0,210101,PERÚ,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
TOTAL DE VOTOS VÁLIDOS,11160.0,91.716,210105,PERÚ,SAN MARTIN,MOYOBAMBA,SORITOR
VOTOS EN BLANCO,134.0,1.101,210105,PERÚ,SAN MARTIN,MOYOBAMBA,SORITOR
VOTOS NULOS,874.0,7.183,210105,PERÚ,SAN MARTIN,MOYOBAMBA,SORITOR
TOTAL DE VOTOS EMITIDOS,12168.0,100.0,210105,PERÚ,SAN MARTIN,MOYOBAMBA,SORITOR
TOTAL DE VOTOS VÁLIDOS,1838.0,93.823,210106,PERÚ,SAN MARTIN,MOYOBAMBA,YANTALO
VOTOS EN BLANCO,14.0,0.715,210106,PERÚ,SAN MARTIN,MOYOBAMBA,YANTALO
VOTOS NULOS,107.0,5.462,210106,PERÚ,SAN MARTIN,MOYOBAMBA,YANTALO
TOTAL DE VOTOS EMITIDOS,1959.0,100.0,210106,PERÚ,SAN MARTIN,MOYOBAMBA,YANTALO
TOTAL DE VOTOS VÁLIDOS,22189.0,94.744,210900,PERÚ,SAN MARTIN,PICOTA,TODOS
VOTOS EN BLANCO,191.0,0.816,210900,PERÚ,SAN MARTIN,PICOTA,TODOS
VOTOS NULOS,1040.0,4.441,210900,PERÚ,SAN MARTIN,PICOTA,TODOS
TOTAL DE VOTOS EMITIDOS,23420.0,100.0,210900,PERÚ,SAN MARTIN,PICOTA,TODOS
TOTAL DE VOTOS VÁLIDOS,1965.0,94.335,210902,PERÚ,SAN MARTIN,PICOTA,BUENOS AIRES
VOTOS EN BLANCO,21.0,1.008,210902,PERÚ,SAN MARTIN,PICOTA,BUENOS AIRES
VOTOS NULOS,97.0,4.657,210902,PERÚ,SAN MARTIN,PICOTA,BUENOS AIRES
TOTAL DE VOTOS EMITIDOS,2083.0,100.0,210902,PERÚ,SAN MARTIN,PICOTA,BUENOS AIRES
TOTAL DE VOTOS VÁLIDOS,1330.0,98.155,210903,PERÚ,SAN MARTIN,PICOTA,CASPIZAPA
VOTOS EN BLANCO,8.0,0.59,210903,PERÚ,SAN MARTIN,PICOTA,CASPIZAPA
VOTOS NULOS,17.0,1.255,210903,PERÚ,SAN MARTIN,PICOTA,CASPIZAPA
TOTAL DE VOTOS EMITIDOS,1355.0,100.0,210903,PERÚ,SAN MARTIN,PICOTA,CASPIZAPA
TOTAL DE VOTOS VÁLIDOS,5206.0,94.983,210901,PERÚ,SAN MARTIN,PICOTA,PICOTA
VOTOS EN BLANCO,30.0,0.547,210901,PERÚ,SAN MARTIN,PICOTA,PICOTA
VOTOS NULOS,245.0,4.47,210901,PERÚ,SAN MARTIN,PICOTA,PICOTA
TOTAL DE VOTOS EMITIDOS,5481.0,100.0,210901,PERÚ,SAN MARTIN,PICOTA,PICOTA
TOTAL DE VOTOS VÁLIDOS,678.0,96.719,210904,PERÚ,SAN MARTIN,PICOTA,PILLUANA
VOTOS EN BLANCO,0.0,0.0,210904,PERÚ,SAN MARTIN,PICOTA,PILLUANA
VOTOS NULOS,23.0,3.281,210904,PERÚ,SAN MARTIN,PICOTA,PILLUANA
TOTAL DE VOTOS EMITIDOS,701.0,100.0,210904,PERÚ,SAN MARTIN,PICOTA,PILLUANA
TOTAL DE VOTOS VÁLIDOS,1942.0,96.81,210905,PERÚ,SAN MARTIN,PICOTA,PUCACACA
VOTOS EN BLANCO,13.0,0.648,210905,PERÚ,SAN MARTIN,PICOTA,PUCACACA
VOTOS NULOS,51.0,2.542,210905,PERÚ,SAN MARTIN,PICOTA,PUCACACA
TOTAL DE VOTOS EMITIDOS,2006.0,100.0,210905,PERÚ,SAN MARTIN,PICOTA,PUCACACA
TOTAL DE VOTOS VÁLIDOS,825.0,95.819,210906,PERÚ,SAN MARTIN,PICOTA,SAN CRISTOBAL
VOTOS EN BLANCO,9.0,1.045,210906,PERÚ,SAN MARTIN,PICOTA,SAN CRISTOBAL
VOTOS NULOS,27.0,3.136,210906,PERÚ,SAN MARTIN,PICOTA,SAN CRISTOBAL
TOTAL DE VOTOS EMITIDOS,861.0,100.0,210906,PERÚ,SAN MARTIN,PICOTA,SAN CRISTOBAL
TOTAL DE VOTOS VÁLIDOS,2166.0,95.419,210907,PERÚ,SAN MARTIN,PICOTA,SAN HILARION
VOTOS EN BLANCO,13.0,0.573,210907,PERÚ,SAN MARTIN,PICOTA,SAN HILARION
VOTOS NULOS,91.0,4.009,210907,PERÚ,SAN MARTIN,PICOTA,SAN HILARION
TOTAL DE VOTOS EMITIDOS,2270.0,100.0,210907,PERÚ,SAN MARTIN,PICOTA,SAN HILARION
TOTAL DE VOTOS VÁLIDOS,3576.0,90.44,210910,PERÚ,SAN MARTIN,PICOTA,SHAMBOYACU
VOTOS EN BLANCO,54.0,1.366,210910,PERÚ,SAN MARTIN,PICOTA,SHAMBOYACU
VOTOS NULOS,324.0,8.194,210910,PERÚ,SAN MARTIN,PICOTA,SHAMBOYACU
TOTAL DE VOTOS EMITIDOS,3954.0,100.0,210910,PERÚ,SAN MARTIN,PICOTA,SHAMBOYACU
TOTAL DE VOTOS VÁLIDOS,2286.0,95.131,210908,PERÚ,SAN MARTIN,PICOTA,TINGO DE PONASA
VOTOS EN BLANCO,21.0,0.874,210908,PERÚ,SAN MARTIN,PICOTA,TINGO DE PONASA
VOTOS NULOS,96.0,3.995,210908,PERÚ,SAN MARTIN,PICOTA,TINGO DE PONASA
TOTAL DE VOTOS EMITIDOS,2403.0,100.0,210908,PERÚ,SAN MARTIN,PICOTA,TINGO DE PONASA
TOTAL DE VOTOS VÁLIDOS,2215.0,96.054,210909,PERÚ,SAN MARTIN,PICOTA,TRES UNIDOS
VOTOS EN BLANCO,22.0,0.954,210909,PERÚ,SAN MARTIN,PICOTA,TRES UNIDOS
VOTOS NULOS,69.0,2.992,210909,PERÚ,SAN MARTIN,PICOTA,TRES UNIDOS
TOTAL DE VOTOS EMITIDOS,2306.0,100.0,210909,PERÚ,SAN MARTIN,PICOTA,TRES UNIDOS
TOTAL DE VOTOS VÁLIDOS,62531.0,93.921,210500,PERÚ,SAN MARTIN,RIOJA,TODOS
VOTOS EN BLANCO,676.0,1.015,210500,PERÚ,SAN MARTIN,RIOJA,TODOS
VOTOS NULOS,3371.0,5.063,210500,PERÚ,SAN MARTIN,RIOJA,TODOS
TOTAL DE VOTOS EMITIDOS,66578.0,100.0,210500,PERÚ,SAN MARTIN,RIOJA,TODOS
TOTAL DE VOTOS VÁLIDOS,4549.0,94.007,210509,PERÚ,SAN MARTIN,RIOJA,AWAJUN
VOTOS EN BLANCO,44.0,0.909,210509,PERÚ,SAN MARTIN,RIOJA,AWAJUN
VOTOS NULOS,246.0,5.084,210509,PERÚ,SAN MARTIN,RIOJA,AWAJUN
TOTAL DE VOTOS EMITIDOS,4839.0,100.0,210509,PERÚ,SAN MARTIN,RIOJA,AWAJUN
TOTAL DE VOTOS VÁLIDOS,7295.0,93.778,210506,PERÚ,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
VOTOS EN BLANCO,101.0,1.298,210506,PERÚ,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
VOTOS NULOS,383.0,4.924,210506,PERÚ,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
TOTAL DE VOTOS EMITIDOS,7779.0,100.0,210506,PERÚ,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
TOTAL DE VOTOS VÁLIDOS,21161.0,94.195,210505,PERÚ,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
VOTOS EN BLANCO,203.0,0.904,210505,PERÚ,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
VOTOS NULOS,1101.0,4.901,210505,PERÚ,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
TOTAL DE VOTOS EMITIDOS,22465.0,100.0,210505,PERÚ,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
TOTAL DE VOTOS VÁLIDOS,8653.0,92.269,210508,PERÚ,SAN MARTIN,RIOJA,PARDO MIGUEL
VOTOS EN BLANCO,131.0,1.397,210508,PERÚ,SAN MARTIN,RIOJA,PARDO MIGUEL
VOTOS NULOS,594.0,6.334,210508,PERÚ,SAN MARTIN,RIOJA,PARDO MIGUEL
TOTAL DE VOTOS EMITIDOS,9378.0,100.0,210508,PERÚ,SAN MARTIN,RIOJA,PARDO MIGUEL
TOTAL DE VOTOS VÁLIDOS,1201.0,95.85,210502,PERÚ,SAN MARTIN,RIOJA,POSIC
VOTOS EN BLANCO,8.0,0.638,210502,PERÚ,SAN MARTIN,RIOJA,POSIC
VOTOS NULOS,44.0,3.512,210502,PERÚ,SAN MARTIN,RIOJA,POSIC
TOTAL DE VOTOS EMITIDOS,1253.0,100.0,210502,PERÚ,SAN MARTIN,RIOJA,POSIC
TOTAL DE VOTOS VÁLIDOS,13624.0,94.127,210501,PERÚ,SAN MARTIN,RIOJA,RIOJA
VOTOS EN BLANCO,127.0,0.877,210501,PERÚ,SAN MARTIN,RIOJA,RIOJA
VOTOS NULOS,723.0,4.995,210501,PERÚ,SAN MARTIN,RIOJA,RIOJA
TOTAL DE VOTOS EMITIDOS,14474.0,100.0,210501,PERÚ,SAN MARTIN,RIOJA,RIOJA
TOTAL DE VOTOS VÁLIDOS,1983.0,93.715,210507,PERÚ,SAN MARTIN,RIOJA,SAN FERNANDO
VOTOS EN BLANCO,29.0,1.371,210507,PERÚ,SAN MARTIN,RIOJA,SAN FERNANDO
VOTOS NULOS,104.0,4.915,210507,PERÚ,SAN MARTIN,RIOJA,SAN FERNANDO
TOTAL DE VOTOS EMITIDOS,2116.0,100.0,210507,PERÚ,SAN MARTIN,RIOJA,SAN FERNANDO
TOTAL DE VOTOS VÁLIDOS,1702.0,96.321,210503,PERÚ,SAN MARTIN,RIOJA,YORONGOS
VOTOS EN BLANCO,17.0,0.962,210503,PERÚ,SAN MARTIN,RIOJA,YORONGOS
VOTOS NULOS,48.0,2.716,210503,PERÚ,SAN MARTIN,RIOJA,YORONGOS
TOTAL DE VOTOS EMITIDOS,1767.0,100.0,210503,PERÚ,SAN MARTIN,RIOJA,YORONGOS
TOTAL DE VOTOS VÁLIDOS,2363.0,94.256,210504,PERÚ,SAN MARTIN,RIOJA,YURACYACU
VOTOS EN BLANCO,16.0,0.638,210504,PERÚ,SAN MARTIN,RIOJA,YURACYACU
VOTOS NULOS,128.0,5.106,210504,PERÚ,SAN MARTIN,RIOJA,YURACYACU
TOTAL DE VOTOS EMITIDOS,2507.0,100.0,210504,PERÚ,SAN MARTIN,RIOJA,YURACYACU
TOTAL DE VOTOS VÁLIDOS,100427.0,94.892,210600,PERÚ,SAN MARTIN,SAN MARTIN,TODOS
VOTOS EN BLANCO,599.0,0.566,210600,PERÚ,SAN MARTIN,SAN MARTIN,TODOS
VOTOS NULOS,4807.0,4.542,210600,PERÚ,SAN MARTIN,SAN MARTIN,TODOS
TOTAL DE VOTOS EMITIDOS,105833.0,100.0,210600,PERÚ,SAN MARTIN,SAN MARTIN,TODOS
TOTAL DE VOTOS VÁLIDOS,774.0,97.236,210602,PERÚ,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
VOTOS EN BLANCO,3.0,0.377,210602,PERÚ,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
VOTOS NULOS,19.0,2.387,210602,PERÚ,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
TOTAL DE VOTOS EMITIDOS,796.0,100.0,210602,PERÚ,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
TOTAL DE VOTOS VÁLIDOS,2195.0,94.857,210604,PERÚ,SAN MARTIN,SAN MARTIN,CACATACHI
VOTOS EN BLANCO,19.0,0.821,210604,PERÚ,SAN MARTIN,SAN MARTIN,CACATACHI
VOTOS NULOS,100.0,4.322,210604,PERÚ,SAN MARTIN,SAN MARTIN,CACATACHI
TOTAL DE VOTOS EMITIDOS,2314.0,100.0,210604,PERÚ,SAN MARTIN,SAN MARTIN,CACATACHI
TOTAL DE VOTOS VÁLIDOS,4567.0,93.509,210606,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA
VOTOS EN BLANCO,47.0,0.962,210606,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA
VOTOS NULOS,270.0,5.528,210606,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA
TOTAL DE VOTOS EMITIDOS,4884.0,100.0,210606,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA
TOTAL DE VOTOS VÁLIDOS,917.0,94.536,210607,PERÚ,SAN MARTIN,SAN MARTIN,CHIPURANA
VOTOS EN BLANCO,5.0,0.515,210607,PERÚ,SAN MARTIN,SAN MARTIN,CHIPURANA
VOTOS NULOS,48.0,4.948,210607,PERÚ,SAN MARTIN,SAN MARTIN,CHIPURANA
TOTAL DE VOTOS EMITIDOS,970.0,100.0,210607,PERÚ,SAN MARTIN,SAN MARTIN,CHIPURANA
TOTAL DE VOTOS VÁLIDOS,1218.0,93.405,210608,PERÚ,SAN MARTIN,SAN MARTIN,EL PORVENIR
VOTOS EN BLANCO,9.0,0.69,210608,PERÚ,SAN MARTIN,SAN MARTIN,EL PORVENIR
VOTOS NULOS,77.0,5.905,210608,PERÚ,SAN MARTIN,SAN MARTIN,EL PORVENIR
TOTAL DE VOTOS EMITIDOS,1304.0,100.0,210608,PERÚ,SAN MARTIN,SAN MARTIN,EL PORVENIR
TOTAL DE VOTOS VÁLIDOS,1756.0,92.861,210609,PERÚ,SAN MARTIN,SAN MARTIN,HUIMBAYOC
VOTOS EN BLANCO,19.0,1.005,210609,PERÚ,SAN MARTIN,SAN MARTIN,HUIMBAYOC
VOTOS NULOS,116.0,6.134,210609,PERÚ,SAN MARTIN,SAN MARTIN,HUIMBAYOC
TOTAL DE VOTOS EMITIDOS,1891.0,100.0,210609,PERÚ,SAN MARTIN,SAN MARTIN,HUIMBAYOC
TOTAL DE VOTOS VÁLIDOS,2249.0,96.441,210610,PERÚ,SAN MARTIN,SAN MARTIN,JUAN GUERRA
VOTOS EN BLANCO,14.0,0.6,210610,PERÚ,SAN MARTIN,SAN MARTIN,JUAN GUERRA
VOTOS NULOS,69.0,2.959,210610,PERÚ,SAN MARTIN,SAN MARTIN,JUAN GUERRA
TOTAL DE VOTOS EMITIDOS,2332.0,100.0,210610,PERÚ,SAN MARTIN,SAN MARTIN,JUAN GUERRA
TOTAL DE VOTOS VÁLIDOS,18799.0,93.915,210621,PERÚ,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
VOTOS EN BLANCO,116.0,0.58,210621,PERÚ,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
VOTOS NULOS,1102.0,5.505,210621,PERÚ,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
TOTAL DE VOTOS EMITIDOS,20017.0,100.0,210621,PERÚ,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
TOTAL DE VOTOS VÁLIDOS,13989.0,95.189,210611,PERÚ,SAN MARTIN,SAN MARTIN,MORALES
VOTOS EN BLANCO,87.0,0.592,210611,PERÚ,SAN MARTIN,SAN MARTIN,MORALES
VOTOS NULOS,620.0,4.219,210611,PERÚ,SAN MARTIN,SAN MARTIN,MORALES
TOTAL DE VOTOS EMITIDOS,14696.0,100.0,210611,PERÚ,SAN MARTIN,SAN MARTIN,MORALES
TOTAL DE VOTOS VÁLIDOS,1059.0,93.8,210612,PERÚ,SAN MARTIN,SAN MARTIN,PAPAPLAYA
VOTOS EN BLANCO,15.0,1.329,210612,PERÚ,SAN MARTIN,SAN MARTIN,PAPAPLAYA
VOTOS NULOS,55.0,4.872,210612,PERÚ,SAN MARTIN,SAN MARTIN,PAPAPLAYA
TOTAL DE VOTOS EMITIDOS,1129.0,100.0,210612,PERÚ,SAN MARTIN,SAN MARTIN,PAPAPLAYA
TOTAL DE VOTOS VÁLIDOS,1230.0,94.981,210616,PERÚ,SAN MARTIN,SAN MARTIN,SAN ANTONIO
VOTOS EN BLANCO,5.0,0.386,210616,PERÚ,SAN MARTIN,SAN MARTIN,SAN ANTONIO
VOTOS NULOS,60.0,4.633,210616,PERÚ,SAN MARTIN,SAN MARTIN,SAN ANTONIO
TOTAL DE VOTOS EMITIDOS,1295.0,100.0,210616,PERÚ,SAN MARTIN,SAN MARTIN,SAN ANTONIO
TOTAL DE VOTOS VÁLIDOS,3433.0,96.109,210619,PERÚ,SAN MARTIN,SAN MARTIN,SAUCE
VOTOS EN BLANCO,32.0,0.896,210619,PERÚ,SAN MARTIN,SAN MARTIN,SAUCE
VOTOS NULOS,107.0,2.996,210619,PERÚ,SAN MARTIN,SAN MARTIN,SAUCE
TOTAL DE VOTOS EMITIDOS,3572.0,100.0,210619,PERÚ,SAN MARTIN,SAN MARTIN,SAUCE
TOTAL DE VOTOS VÁLIDOS,1594.0,96.606,210620,PERÚ,SAN MARTIN,SAN MARTIN,SHAPAJA
VOTOS EN BLANCO,8.0,0.485,210620,PERÚ,SAN MARTIN,SAN MARTIN,SHAPAJA
VOTOS NULOS,48.0,2.909,210620,PERÚ,SAN MARTIN,SAN MARTIN,SHAPAJA
TOTAL DE VOTOS EMITIDOS,1650.0,100.0,210620,PERÚ,SAN MARTIN,SAN MARTIN,SHAPAJA
TOTAL DE VOTOS VÁLIDOS,46647.0,95.231,210601,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO
VOTOS EN BLANCO,220.0,0.449,210601,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO
VOTOS NULOS,2116.0,4.32,210601,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO
TOTAL DE VOTOS EMITIDOS,48983.0,100.0,210601,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO
TOTAL DE VOTOS VÁLIDOS,34768.0,92.819,210800,PERÚ,SAN MARTIN,TOCACHE,TODOS
VOTOS EN BLANCO,450.0,1.201,210800,PERÚ,SAN MARTIN,TOCACHE,TODOS
VOTOS NULOS,2240.0,5.98,210800,PERÚ,SAN MARTIN,TOCACHE,TODOS
TOTAL DE VOTOS EMITIDOS,37458.0,100.0,210800,PERÚ,SAN MARTIN,TOCACHE,TODOS
TOTAL DE VOTOS VÁLIDOS,4819.0,93.901,210802,PERÚ,SAN MARTIN,TOCACHE,NUEVO PROGRESO
VOTOS EN BLANCO,73.0,1.422,210802,PERÚ,SAN MARTIN,TOCACHE,NUEVO PROGRESO
VOTOS NULOS,240.0,4.677,210802,PERÚ,SAN MARTIN,TOCACHE,NUEVO PROGRESO
TOTAL DE VOTOS EMITIDOS,5132.0,100.0,210802,PERÚ,SAN MARTIN,TOCACHE,NUEVO PROGRESO
TOTAL DE VOTOS VÁLIDOS,4109.0,93.069,210803,PERÚ,SAN MARTIN,TOCACHE,POLVORA
VOTOS EN BLANCO,75.0,1.699,210803,PERÚ,SAN MARTIN,TOCACHE,POLVORA
VOTOS NULOS,231.0,5.232,210803,PERÚ,SAN MARTIN,TOCACHE,POLVORA
TOTAL DE VOTOS EMITIDOS,4415.0,100.0,210803,PERÚ,SAN MARTIN,TOCACHE,POLVORA
TOTAL DE VOTOS VÁLIDOS,1522.0,92.918,210804,PERÚ,SAN MARTIN,TOCACHE,SHUNTE
VOTOS EN BLANCO,29.0,1.77,210804,PERÚ,SAN MARTIN,TOCACHE,SHUNTE
VOTOS NULOS,87.0,5.311,210804,PERÚ,SAN MARTIN,TOCACHE,SHUNTE
TOTAL DE VOTOS EMITIDOS,1638.0,100.0,210804,PERÚ,SAN MARTIN,TOCACHE,SHUNTE
TOTAL DE VOTOS VÁLIDOS,15275.0,93.368,210801,PERÚ,SAN MARTIN,TOCACHE,TOCACHE
VOTOS EN BLANCO,165.0,1.009,210801,PERÚ,SAN MARTIN,TOCACHE,TOCACHE
VOTOS NULOS,920.0,5.623,210801,PERÚ,SAN MARTIN,TOCACHE,TOCACHE
TOTAL DE VOTOS EMITIDOS,16360.0,100.0,210801,PERÚ,SAN MARTIN,TOCACHE,TOCACHE
TOTAL DE VOTOS VÁLIDOS,9043.0,91.224,210805,PERÚ,SAN MARTIN,TOCACHE,UCHIZA
VOTOS EN BLANCO,108.0,1.089,210805,PERÚ,SAN MARTIN,TOCACHE,UCHIZA
VOTOS NULOS,762.0,7.687,210805,PERÚ,SAN MARTIN,TOCACHE,UCHIZA
TOTAL DE VOTOS EMITIDOS,9913.0,100.0,210805,PERÚ,SAN MARTIN,TOCACHE,UCHIZA
TOTAL DE VOTOS VÁLIDOS,202407.0,93.301,220000,PERÚ,TACNA,TODOS,TODOS
VOTOS EN BLANCO,1117.0,0.515,220000,PERÚ,TACNA,TODOS,TODOS
VOTOS NULOS,13416.0,6.184,220000,PERÚ,TACNA,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,216940.0,100.0,220000,PERÚ,TACNA,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,202407.0,93.301,,PERÚ,TACNA,TODOS,TODOS
VOTOS EN BLANCO,1117.0,0.515,,PERÚ,TACNA,TODOS,TODOS
VOTOS NULOS,13416.0,6.184,,PERÚ,TACNA,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,216940.0,100.0,,PERÚ,TACNA,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,4203.0,91.509,220400,PERÚ,TACNA,CANDARAVE,TODOS
VOTOS EN BLANCO,42.0,0.914,220400,PERÚ,TACNA,CANDARAVE,TODOS
VOTOS NULOS,348.0,7.577,220400,PERÚ,TACNA,CANDARAVE,TODOS
TOTAL DE VOTOS EMITIDOS,4593.0,100.0,220400,PERÚ,TACNA,CANDARAVE,TODOS
TOTAL DE VOTOS VÁLIDOS,677.0,94.159,220402,PERÚ,TACNA,CANDARAVE,CAIRANI
VOTOS EN BLANCO,2.0,0.278,220402,PERÚ,TACNA,CANDARAVE,CAIRANI
VOTOS NULOS,40.0,5.563,220402,PERÚ,TACNA,CANDARAVE,CAIRANI
TOTAL DE VOTOS EMITIDOS,719.0,100.0,220402,PERÚ,TACNA,CANDARAVE,CAIRANI
TOTAL DE VOTOS VÁLIDOS,720.0,94.364,220406,PERÚ,TACNA,CANDARAVE,CAMILACA
VOTOS EN BLANCO,9.0,1.18,220406,PERÚ,TACNA,CANDARAVE,CAMILACA
VOTOS NULOS,34.0,4.456,220406,PERÚ,TACNA,CANDARAVE,CAMILACA
TOTAL DE VOTOS EMITIDOS,763.0,100.0,220406,PERÚ,TACNA,CANDARAVE,CAMILACA
TOTAL DE VOTOS VÁLIDOS,1424.0,87.685,220401,PERÚ,TACNA,CANDARAVE,CANDARAVE
VOTOS EN BLANCO,15.0,0.924,220401,PERÚ,TACNA,CANDARAVE,CANDARAVE
VOTOS NULOS,185.0,11.392,220401,PERÚ,TACNA,CANDARAVE,CANDARAVE
TOTAL DE VOTOS EMITIDOS,1624.0,100.0,220401,PERÚ,TACNA,CANDARAVE,CANDARAVE
TOTAL DE VOTOS VÁLIDOS,265.0,97.07,220403,PERÚ,TACNA,CANDARAVE,CURIBAYA
VOTOS EN BLANCO,2.0,0.733,220403,PERÚ,TACNA,CANDARAVE,CURIBAYA
VOTOS NULOS,6.0,2.198,220403,PERÚ,TACNA,CANDARAVE,CURIBAYA
TOTAL DE VOTOS EMITIDOS,273.0,100.0,220403,PERÚ,TACNA,CANDARAVE,CURIBAYA
TOTAL DE VOTOS VÁLIDOS,528.0,95.135,220404,PERÚ,TACNA,CANDARAVE,HUANUARA
VOTOS EN BLANCO,8.0,1.441,220404,PERÚ,TACNA,CANDARAVE,HUANUARA
VOTOS NULOS,19.0,3.423,220404,PERÚ,TACNA,CANDARAVE,HUANUARA
TOTAL DE VOTOS EMITIDOS,555.0,100.0,220404,PERÚ,TACNA,CANDARAVE,HUANUARA
TOTAL DE VOTOS VÁLIDOS,589.0,89.378,220405,PERÚ,TACNA,CANDARAVE,QUILAHUANI
VOTOS EN BLANCO,6.0,0.91,220405,PERÚ,TACNA,CANDARAVE,QUILAHUANI
VOTOS NULOS,64.0,9.712,220405,PERÚ,TACNA,CANDARAVE,QUILAHUANI
TOTAL DE VOTOS EMITIDOS,659.0,100.0,220405,PERÚ,TACNA,CANDARAVE,QUILAHUANI
TOTAL DE VOTOS VÁLIDOS,7774.0,94.874,220300,PERÚ,TACNA,JORGE BASADRE,TODOS
VOTOS EN BLANCO,46.0,0.561,220300,PERÚ,TACNA,JORGE BASADRE,TODOS
VOTOS NULOS,374.0,4.564,220300,PERÚ,TACNA,JORGE BASADRE,TODOS
TOTAL DE VOTOS EMITIDOS,8194.0,100.0,220300,PERÚ,TACNA,JORGE BASADRE,TODOS
TOTAL DE VOTOS VÁLIDOS,3550.0,94.39,220303,PERÚ,TACNA,JORGE BASADRE,ILABAYA
VOTOS EN BLANCO,27.0,0.718,220303,PERÚ,TACNA,JORGE BASADRE,ILABAYA
VOTOS NULOS,184.0,4.892,220303,PERÚ,TACNA,JORGE BASADRE,ILABAYA
TOTAL DE VOTOS EMITIDOS,3761.0,100.0,220303,PERÚ,TACNA,JORGE BASADRE,ILABAYA
TOTAL DE VOTOS VÁLIDOS,2361.0,95.548,220302,PERÚ,TACNA,JORGE BASADRE,ITE
VOTOS EN BLANCO,14.0,0.567,220302,PERÚ,TACNA,JORGE BASADRE,ITE
VOTOS NULOS,96.0,3.885,220302,PERÚ,TACNA,JORGE BASADRE,ITE
TOTAL DE VOTOS EMITIDOS,2471.0,100.0,220302,PERÚ,TACNA,JORGE BASADRE,ITE
TOTAL DE VOTOS VÁLIDOS,1863.0,94.954,220301,PERÚ,TACNA,JORGE BASADRE,LOCUMBA
VOTOS EN BLANCO,5.0,0.255,220301,PERÚ,TACNA,JORGE BASADRE,LOCUMBA
