party,votes,perc_valid,perc_emit,ubigeo,ambito,departamento,provincia,distrito
PERUANOS POR EL KAMBIO ,442.0,38.806,35.964,210705,PERÚ,SAN MARTIN,BELLAVISTA,HUALLAGA
FUERZA POPULAR ,697.0,61.194,56.713,210705,PERÚ,SAN MARTIN,BELLAVISTA,HUALLAGA
PERUANOS POR EL KAMBIO ,2324.0,50.26,47.15,210703,PERÚ,SAN MARTIN,BELLAVISTA,SAN PABLO
FUERZA POPULAR ,2300.0,49.74,46.663,210703,PERÚ,SAN MARTIN,BELLAVISTA,SAN PABLO
PERUANOS POR EL KAMBIO ,1159.0,40.839,38.958,210702,PERÚ,SAN MARTIN,BELLAVISTA,SAN RAFAEL
FUERZA POPULAR ,1679.0,59.161,56.437,210702,PERÚ,SAN MARTIN,BELLAVISTA,SAN RAFAEL
PERUANOS POR EL KAMBIO ,7384.0,43.783,38.906,211000,PERÚ,SAN MARTIN,EL DORADO,TODOS
FUERZA POPULAR ,9481.0,56.217,49.955,211000,PERÚ,SAN MARTIN,EL DORADO,TODOS
PERUANOS POR EL KAMBIO ,588.0,44.144,41.321,211002,PERÚ,SAN MARTIN,EL DORADO,AGUA BLANCA
FUERZA POPULAR ,744.0,55.856,52.284,211002,PERÚ,SAN MARTIN,EL DORADO,AGUA BLANCA
PERUANOS POR EL KAMBIO ,3459.0,45.936,40.546,211001,PERÚ,SAN MARTIN,EL DORADO,SAN JOSE DE SISA
FUERZA POPULAR ,4071.0,54.064,47.72,211001,PERÚ,SAN MARTIN,EL DORADO,SAN JOSE DE SISA
PERUANOS POR EL KAMBIO ,1523.0,41.544,35.402,211004,PERÚ,SAN MARTIN,EL DORADO,SAN MARTIN
FUERZA POPULAR ,2143.0,58.456,49.814,211004,PERÚ,SAN MARTIN,EL DORADO,SAN MARTIN
PERUANOS POR EL KAMBIO ,1221.0,39.98,36.491,211005,PERÚ,SAN MARTIN,EL DORADO,SANTA ROSA
FUERZA POPULAR ,1833.0,60.02,54.782,211005,PERÚ,SAN MARTIN,EL DORADO,SANTA ROSA
PERUANOS POR EL KAMBIO ,593.0,46.22,43.065,211003,PERÚ,SAN MARTIN,EL DORADO,SHATOJA
FUERZA POPULAR ,690.0,53.78,50.109,211003,PERÚ,SAN MARTIN,EL DORADO,SHATOJA
PERUANOS POR EL KAMBIO ,6699.0,46.758,43.699,210200,PERÚ,SAN MARTIN,HUALLAGA,TODOS
FUERZA POPULAR ,7628.0,53.242,49.759,210200,PERÚ,SAN MARTIN,HUALLAGA,TODOS
PERUANOS POR EL KAMBIO ,657.0,40.134,37.867,210205,PERÚ,SAN MARTIN,HUALLAGA,ALTO SAPOSOA
FUERZA POPULAR ,980.0,59.866,56.484,210205,PERÚ,SAN MARTIN,HUALLAGA,ALTO SAPOSOA
PERUANOS POR EL KAMBIO ,477.0,38.718,36.301,210206,PERÚ,SAN MARTIN,HUALLAGA,EL ESLABON
FUERZA POPULAR ,755.0,61.282,57.458,210206,PERÚ,SAN MARTIN,HUALLAGA,EL ESLABON
PERUANOS POR EL KAMBIO ,858.0,42.079,38.788,210202,PERÚ,SAN MARTIN,HUALLAGA,PISCOYACU
FUERZA POPULAR ,1181.0,57.921,53.391,210202,PERÚ,SAN MARTIN,HUALLAGA,PISCOYACU
PERUANOS POR EL KAMBIO ,768.0,56.973,53.186,210203,PERÚ,SAN MARTIN,HUALLAGA,SACANCHE
FUERZA POPULAR ,580.0,43.027,40.166,210203,PERÚ,SAN MARTIN,HUALLAGA,SACANCHE
PERUANOS POR EL KAMBIO ,3597.0,47.934,44.728,210201,PERÚ,SAN MARTIN,HUALLAGA,SAPOSOA
FUERZA POPULAR ,3907.0,52.066,48.582,210201,PERÚ,SAN MARTIN,HUALLAGA,SAPOSOA
PERUANOS POR EL KAMBIO ,342.0,60.317,58.662,210204,PERÚ,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA
FUERZA POPULAR ,225.0,39.683,38.593,210204,PERÚ,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA
PERUANOS POR EL KAMBIO ,17134.0,41.283,37.259,210300,PERÚ,SAN MARTIN,LAMAS,TODOS
FUERZA POPULAR ,24370.0,58.717,52.994,210300,PERÚ,SAN MARTIN,LAMAS,TODOS
PERUANOS POR EL KAMBIO ,2147.0,33.542,30.342,210315,PERÚ,SAN MARTIN,LAMAS,ALONSO DE ALVARADO
FUERZA POPULAR ,4254.0,66.458,60.119,210315,PERÚ,SAN MARTIN,LAMAS,ALONSO DE ALVARADO
PERUANOS POR EL KAMBIO ,1429.0,49.965,45.379,210303,PERÚ,SAN MARTIN,LAMAS,BARRANQUITA
FUERZA POPULAR ,1431.0,50.035,45.443,210303,PERÚ,SAN MARTIN,LAMAS,BARRANQUITA
PERUANOS POR EL KAMBIO ,1223.0,33.001,29.223,210304,PERÚ,SAN MARTIN,LAMAS,CAYNARACHI
FUERZA POPULAR ,2483.0,66.999,59.331,210304,PERÚ,SAN MARTIN,LAMAS,CAYNARACHI
PERUANOS POR EL KAMBIO ,830.0,31.04,29.215,210305,PERÚ,SAN MARTIN,LAMAS,CUÑUMBUQUI
FUERZA POPULAR ,1844.0,68.96,64.907,210305,PERÚ,SAN MARTIN,LAMAS,CUÑUMBUQUI
PERUANOS POR EL KAMBIO ,3968.0,50.768,45.245,210301,PERÚ,SAN MARTIN,LAMAS,LAMAS
FUERZA POPULAR ,3848.0,49.232,43.877,210301,PERÚ,SAN MARTIN,LAMAS,LAMAS
PERUANOS POR EL KAMBIO ,1436.0,39.256,35.352,210306,PERÚ,SAN MARTIN,LAMAS,PINTO RECODO
FUERZA POPULAR ,2222.0,60.744,54.702,210306,PERÚ,SAN MARTIN,LAMAS,PINTO RECODO
PERUANOS POR EL KAMBIO ,825.0,42.049,38.372,210307,PERÚ,SAN MARTIN,LAMAS,RUMISAPA
FUERZA POPULAR ,1137.0,57.951,52.884,210307,PERÚ,SAN MARTIN,LAMAS,RUMISAPA
PERUANOS POR EL KAMBIO ,565.0,62.088,53.707,210316,PERÚ,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA
FUERZA POPULAR ,345.0,37.912,32.795,210316,PERÚ,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA
PERUANOS POR EL KAMBIO ,689.0,40.601,36.629,210311,PERÚ,SAN MARTIN,LAMAS,SHANAO
FUERZA POPULAR ,1008.0,59.399,53.589,210311,PERÚ,SAN MARTIN,LAMAS,SHANAO
PERUANOS POR EL KAMBIO ,2854.0,42.395,38.862,210313,PERÚ,SAN MARTIN,LAMAS,TABALOSOS
FUERZA POPULAR ,3878.0,57.605,52.805,210313,PERÚ,SAN MARTIN,LAMAS,TABALOSOS
PERUANOS POR EL KAMBIO ,1168.0,37.824,33.602,210314,PERÚ,SAN MARTIN,LAMAS,ZAPATERO
FUERZA POPULAR ,1920.0,62.176,55.236,210314,PERÚ,SAN MARTIN,LAMAS,ZAPATERO
PERUANOS POR EL KAMBIO ,14498.0,48.69,45.633,210400,PERÚ,SAN MARTIN,MARISCAL CACERES,TODOS
FUERZA POPULAR ,15278.0,51.31,48.088,210400,PERÚ,SAN MARTIN,MARISCAL CACERES,TODOS
PERUANOS POR EL KAMBIO ,2735.0,56.264,51.633,210402,PERÚ,SAN MARTIN,MARISCAL CACERES,CAMPANILLA
FUERZA POPULAR ,2126.0,43.736,40.136,210402,PERÚ,SAN MARTIN,MARISCAL CACERES,CAMPANILLA
PERUANOS POR EL KAMBIO ,1772.0,49.859,46.327,210403,PERÚ,SAN MARTIN,MARISCAL CACERES,HUICUNGO
FUERZA POPULAR ,1782.0,50.141,46.588,210403,PERÚ,SAN MARTIN,MARISCAL CACERES,HUICUNGO
PERUANOS POR EL KAMBIO ,7449.0,46.075,43.651,210401,PERÚ,SAN MARTIN,MARISCAL CACERES,JUANJUI
FUERZA POPULAR ,8718.0,53.925,51.087,210401,PERÚ,SAN MARTIN,MARISCAL CACERES,JUANJUI
PERUANOS POR EL KAMBIO ,1241.0,48.138,44.624,210404,PERÚ,SAN MARTIN,MARISCAL CACERES,PACHIZA
FUERZA POPULAR ,1337.0,51.862,48.076,210404,PERÚ,SAN MARTIN,MARISCAL CACERES,PACHIZA
PERUANOS POR EL KAMBIO ,1301.0,49.732,46.415,210405,PERÚ,SAN MARTIN,MARISCAL CACERES,PAJARILLO
FUERZA POPULAR ,1315.0,50.268,46.914,210405,PERÚ,SAN MARTIN,MARISCAL CACERES,PAJARILLO
PERUANOS POR EL KAMBIO ,24865.0,40.671,37.635,210100,PERÚ,SAN MARTIN,MOYOBAMBA,TODOS
FUERZA POPULAR ,36272.0,59.329,54.9,210100,PERÚ,SAN MARTIN,MOYOBAMBA,TODOS
PERUANOS POR EL KAMBIO ,1268.0,48.067,44.491,210102,PERÚ,SAN MARTIN,MOYOBAMBA,CALZADA
FUERZA POPULAR ,1370.0,51.933,48.07,210102,PERÚ,SAN MARTIN,MOYOBAMBA,CALZADA
PERUANOS POR EL KAMBIO ,658.0,49.325,47.034,210103,PERÚ,SAN MARTIN,MOYOBAMBA,HABANA
FUERZA POPULAR ,676.0,50.675,48.32,210103,PERÚ,SAN MARTIN,MOYOBAMBA,HABANA
PERUANOS POR EL KAMBIO ,2727.0,34.681,32.215,210104,PERÚ,SAN MARTIN,MOYOBAMBA,JEPELACIO
FUERZA POPULAR ,5136.0,65.319,60.673,210104,PERÚ,SAN MARTIN,MOYOBAMBA,JEPELACIO
PERUANOS POR EL KAMBIO ,15743.0,43.364,40.132,210101,PERÚ,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
FUERZA POPULAR ,20561.0,56.636,52.414,210101,PERÚ,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
PERUANOS POR EL KAMBIO ,3775.0,33.826,31.024,210105,PERÚ,SAN MARTIN,MOYOBAMBA,SORITOR
FUERZA POPULAR ,7385.0,66.174,60.692,210105,PERÚ,SAN MARTIN,MOYOBAMBA,SORITOR
PERUANOS POR EL KAMBIO ,694.0,37.758,35.426,210106,PERÚ,SAN MARTIN,MOYOBAMBA,YANTALO
FUERZA POPULAR ,1144.0,62.242,58.397,210106,PERÚ,SAN MARTIN,MOYOBAMBA,YANTALO
PERUANOS POR EL KAMBIO ,9036.0,40.723,38.582,210900,PERÚ,SAN MARTIN,PICOTA,TODOS
FUERZA POPULAR ,13153.0,59.277,56.161,210900,PERÚ,SAN MARTIN,PICOTA,TODOS
PERUANOS POR EL KAMBIO ,626.0,31.858,30.053,210902,PERÚ,SAN MARTIN,PICOTA,BUENOS AIRES
FUERZA POPULAR ,1339.0,68.142,64.282,210902,PERÚ,SAN MARTIN,PICOTA,BUENOS AIRES
PERUANOS POR EL KAMBIO ,693.0,52.105,51.144,210903,PERÚ,SAN MARTIN,PICOTA,CASPIZAPA
FUERZA POPULAR ,637.0,47.895,47.011,210903,PERÚ,SAN MARTIN,PICOTA,CASPIZAPA
PERUANOS POR EL KAMBIO ,2656.0,51.018,48.458,210901,PERÚ,SAN MARTIN,PICOTA,PICOTA
FUERZA POPULAR ,2550.0,48.982,46.524,210901,PERÚ,SAN MARTIN,PICOTA,PICOTA
PERUANOS POR EL KAMBIO ,309.0,45.575,44.08,210904,PERÚ,SAN MARTIN,PICOTA,PILLUANA
FUERZA POPULAR ,369.0,54.425,52.639,210904,PERÚ,SAN MARTIN,PICOTA,PILLUANA
PERUANOS POR EL KAMBIO ,779.0,40.113,38.833,210905,PERÚ,SAN MARTIN,PICOTA,PUCACACA
FUERZA POPULAR ,1163.0,59.887,57.976,210905,PERÚ,SAN MARTIN,PICOTA,PUCACACA
PERUANOS POR EL KAMBIO ,415.0,50.303,48.2,210906,PERÚ,SAN MARTIN,PICOTA,SAN CRISTOBAL
FUERZA POPULAR ,410.0,49.697,47.619,210906,PERÚ,SAN MARTIN,PICOTA,SAN CRISTOBAL
PERUANOS POR EL KAMBIO ,752.0,34.718,33.128,210907,PERÚ,SAN MARTIN,PICOTA,SAN HILARION
FUERZA POPULAR ,1414.0,65.282,62.291,210907,PERÚ,SAN MARTIN,PICOTA,SAN HILARION
PERUANOS POR EL KAMBIO ,1063.0,29.726,26.884,210910,PERÚ,SAN MARTIN,PICOTA,SHAMBOYACU
FUERZA POPULAR ,2513.0,70.274,63.556,210910,PERÚ,SAN MARTIN,PICOTA,SHAMBOYACU
PERUANOS POR EL KAMBIO ,820.0,35.871,34.124,210908,PERÚ,SAN MARTIN,PICOTA,TINGO DE PONASA
FUERZA POPULAR ,1466.0,64.129,61.007,210908,PERÚ,SAN MARTIN,PICOTA,TINGO DE PONASA
PERUANOS POR EL KAMBIO ,923.0,41.67,40.026,210909,PERÚ,SAN MARTIN,PICOTA,TRES UNIDOS
FUERZA POPULAR ,1292.0,58.33,56.028,210909,PERÚ,SAN MARTIN,PICOTA,TRES UNIDOS
PERUANOS POR EL KAMBIO ,23429.0,37.468,35.19,210500,PERÚ,SAN MARTIN,RIOJA,TODOS
FUERZA POPULAR ,39102.0,62.532,58.731,210500,PERÚ,SAN MARTIN,RIOJA,TODOS
PERUANOS POR EL KAMBIO ,1737.0,38.184,35.896,210509,PERÚ,SAN MARTIN,RIOJA,AWAJUN
FUERZA POPULAR ,2812.0,61.816,58.111,210509,PERÚ,SAN MARTIN,RIOJA,AWAJUN
PERUANOS POR EL KAMBIO ,1832.0,25.113,23.551,210506,PERÚ,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
FUERZA POPULAR ,5463.0,74.887,70.228,210506,PERÚ,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
PERUANOS POR EL KAMBIO ,6589.0,31.137,29.33,210505,PERÚ,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
FUERZA POPULAR ,14572.0,68.863,64.865,210505,PERÚ,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
PERUANOS POR EL KAMBIO ,2805.0,32.417,29.91,210508,PERÚ,SAN MARTIN,RIOJA,PARDO MIGUEL
FUERZA POPULAR ,5848.0,67.583,62.359,210508,PERÚ,SAN MARTIN,RIOJA,PARDO MIGUEL
PERUANOS POR EL KAMBIO ,686.0,57.119,54.749,210502,PERÚ,SAN MARTIN,RIOJA,POSIC
FUERZA POPULAR ,515.0,42.881,41.101,210502,PERÚ,SAN MARTIN,RIOJA,POSIC
PERUANOS POR EL KAMBIO ,7051.0,51.754,48.715,210501,PERÚ,SAN MARTIN,RIOJA,RIOJA
FUERZA POPULAR ,6573.0,48.246,45.412,210501,PERÚ,SAN MARTIN,RIOJA,RIOJA
PERUANOS POR EL KAMBIO ,754.0,38.023,35.633,210507,PERÚ,SAN MARTIN,RIOJA,SAN FERNANDO
FUERZA POPULAR ,1229.0,61.977,58.081,210507,PERÚ,SAN MARTIN,RIOJA,SAN FERNANDO
PERUANOS POR EL KAMBIO ,908.0,53.349,51.387,210503,PERÚ,SAN MARTIN,RIOJA,YORONGOS
FUERZA POPULAR ,794.0,46.651,44.935,210503,PERÚ,SAN MARTIN,RIOJA,YORONGOS
PERUANOS POR EL KAMBIO ,1067.0,45.154,42.561,210504,PERÚ,SAN MARTIN,RIOJA,YURACYACU
FUERZA POPULAR ,1296.0,54.846,51.695,210504,PERÚ,SAN MARTIN,RIOJA,YURACYACU
PERUANOS POR EL KAMBIO ,50929.0,50.712,48.122,210600,PERÚ,SAN MARTIN,SAN MARTIN,TODOS
FUERZA POPULAR ,49498.0,49.288,46.77,210600,PERÚ,SAN MARTIN,SAN MARTIN,TODOS
PERUANOS POR EL KAMBIO ,392.0,50.646,49.246,210602,PERÚ,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
FUERZA POPULAR ,382.0,49.354,47.99,210602,PERÚ,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
PERUANOS POR EL KAMBIO ,1211.0,55.171,52.334,210604,PERÚ,SAN MARTIN,SAN MARTIN,CACATACHI
FUERZA POPULAR ,984.0,44.829,42.524,210604,PERÚ,SAN MARTIN,SAN MARTIN,CACATACHI
PERUANOS POR EL KAMBIO ,2548.0,55.792,52.17,210606,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA
FUERZA POPULAR ,2019.0,44.208,41.339,210606,PERÚ,SAN MARTIN,SAN MARTIN,CHAZUTA
PERUANOS POR EL KAMBIO ,621.0,67.721,64.021,210607,PERÚ,SAN MARTIN,SAN MARTIN,CHIPURANA
FUERZA POPULAR ,296.0,32.279,30.515,210607,PERÚ,SAN MARTIN,SAN MARTIN,CHIPURANA
PERUANOS POR EL KAMBIO ,643.0,52.791,49.31,210608,PERÚ,SAN MARTIN,SAN MARTIN,EL PORVENIR
FUERZA POPULAR ,575.0,47.209,44.095,210608,PERÚ,SAN MARTIN,SAN MARTIN,EL PORVENIR
PERUANOS POR EL KAMBIO ,880.0,50.114,46.536,210609,PERÚ,SAN MARTIN,SAN MARTIN,HUIMBAYOC
FUERZA POPULAR ,876.0,49.886,46.325,210609,PERÚ,SAN MARTIN,SAN MARTIN,HUIMBAYOC
PERUANOS POR EL KAMBIO ,1379.0,61.316,59.134,210610,PERÚ,SAN MARTIN,SAN MARTIN,JUAN GUERRA
FUERZA POPULAR ,870.0,38.684,37.307,210610,PERÚ,SAN MARTIN,SAN MARTIN,JUAN GUERRA
PERUANOS POR EL KAMBIO ,8418.0,44.779,42.054,210621,PERÚ,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
FUERZA POPULAR ,10381.0,55.221,51.861,210621,PERÚ,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
PERUANOS POR EL KAMBIO ,7051.0,50.404,47.979,210611,PERÚ,SAN MARTIN,SAN MARTIN,MORALES
FUERZA POPULAR ,6938.0,49.596,47.21,210611,PERÚ,SAN MARTIN,SAN MARTIN,MORALES
PERUANOS POR EL KAMBIO ,666.0,62.89,58.99,210612,PERÚ,SAN MARTIN,SAN MARTIN,PAPAPLAYA
FUERZA POPULAR ,393.0,37.11,34.81,210612,PERÚ,SAN MARTIN,SAN MARTIN,PAPAPLAYA
PERUANOS POR EL KAMBIO ,570.0,46.341,44.015,210616,PERÚ,SAN MARTIN,SAN MARTIN,SAN ANTONIO
FUERZA POPULAR ,660.0,53.659,50.965,210616,PERÚ,SAN MARTIN,SAN MARTIN,SAN ANTONIO
PERUANOS POR EL KAMBIO ,1065.0,31.022,29.815,210619,PERÚ,SAN MARTIN,SAN MARTIN,SAUCE
FUERZA POPULAR ,2368.0,68.978,66.293,210619,PERÚ,SAN MARTIN,SAN MARTIN,SAUCE
PERUANOS POR EL KAMBIO ,847.0,53.137,51.333,210620,PERÚ,SAN MARTIN,SAN MARTIN,SHAPAJA
FUERZA POPULAR ,747.0,46.863,45.273,210620,PERÚ,SAN MARTIN,SAN MARTIN,SHAPAJA
PERUANOS POR EL KAMBIO ,24638.0,52.818,50.299,210601,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO
FUERZA POPULAR ,22009.0,47.182,44.932,210601,PERÚ,SAN MARTIN,SAN MARTIN,TARAPOTO
PERUANOS POR EL KAMBIO ,15798.0,45.438,42.175,210800,PERÚ,SAN MARTIN,TOCACHE,TODOS
FUERZA POPULAR ,18970.0,54.562,50.643,210800,PERÚ,SAN MARTIN,TOCACHE,TODOS
PERUANOS POR EL KAMBIO ,1945.0,40.361,37.899,210802,PERÚ,SAN MARTIN,TOCACHE,NUEVO PROGRESO
FUERZA POPULAR ,2874.0,59.639,56.002,210802,PERÚ,SAN MARTIN,TOCACHE,NUEVO PROGRESO
PERUANOS POR EL KAMBIO ,1786.0,43.466,40.453,210803,PERÚ,SAN MARTIN,TOCACHE,POLVORA
FUERZA POPULAR ,2323.0,56.534,52.616,210803,PERÚ,SAN MARTIN,TOCACHE,POLVORA
PERUANOS POR EL KAMBIO ,822.0,54.008,50.183,210804,PERÚ,SAN MARTIN,TOCACHE,SHUNTE
FUERZA POPULAR ,700.0,45.992,42.735,210804,PERÚ,SAN MARTIN,TOCACHE,SHUNTE
PERUANOS POR EL KAMBIO ,6723.0,44.013,41.094,210801,PERÚ,SAN MARTIN,TOCACHE,TOCACHE
FUERZA POPULAR ,8552.0,55.987,52.274,210801,PERÚ,SAN MARTIN,TOCACHE,TOCACHE
PERUANOS POR EL KAMBIO ,4522.0,50.006,45.617,210805,PERÚ,SAN MARTIN,TOCACHE,UCHIZA
FUERZA POPULAR ,4521.0,49.994,45.607,210805,PERÚ,SAN MARTIN,TOCACHE,UCHIZA
PERUANOS POR EL KAMBIO ,139164.0,68.755,64.149,220000,PERÚ,TACNA,TODOS,TODOS
FUERZA POPULAR ,63243.0,31.245,29.152,220000,PERÚ,TACNA,TODOS,TODOS
PERUANOS POR EL KAMBIO ,139164.0,68.755,64.149,,PERÚ,TACNA,TODOS,TODOS
FUERZA POPULAR ,63243.0,31.245,29.152,,PERÚ,TACNA,TODOS,TODOS
PERUANOS POR EL KAMBIO ,2418.0,57.53,52.645,220400,PERÚ,TACNA,CANDARAVE,TODOS
FUERZA POPULAR ,1785.0,42.47,38.863,220400,PERÚ,TACNA,CANDARAVE,TODOS
PERUANOS POR EL KAMBIO ,347.0,51.256,48.261,220402,PERÚ,TACNA,CANDARAVE,CAIRANI
FUERZA POPULAR ,330.0,48.744,45.897,220402,PERÚ,TACNA,CANDARAVE,CAIRANI
PERUANOS POR EL KAMBIO ,378.0,52.5,49.541,220406,PERÚ,TACNA,CANDARAVE,CAMILACA
FUERZA POPULAR ,342.0,47.5,44.823,220406,PERÚ,TACNA,CANDARAVE,CAMILACA
PERUANOS POR EL KAMBIO ,769.0,54.003,47.352,220401,PERÚ,TACNA,CANDARAVE,CANDARAVE
FUERZA POPULAR ,655.0,45.997,40.333,220401,PERÚ,TACNA,CANDARAVE,CANDARAVE
PERUANOS POR EL KAMBIO ,185.0,69.811,67.766,220403,PERÚ,TACNA,CANDARAVE,CURIBAYA
FUERZA POPULAR ,80.0,30.189,29.304,220403,PERÚ,TACNA,CANDARAVE,CURIBAYA
PERUANOS POR EL KAMBIO ,342.0,64.773,61.622,220404,PERÚ,TACNA,CANDARAVE,HUANUARA
FUERZA POPULAR ,186.0,35.227,33.514,220404,PERÚ,TACNA,CANDARAVE,HUANUARA
PERUANOS POR EL KAMBIO ,397.0,67.402,60.243,220405,PERÚ,TACNA,CANDARAVE,QUILAHUANI
FUERZA POPULAR ,192.0,32.598,29.135,220405,PERÚ,TACNA,CANDARAVE,QUILAHUANI
PERUANOS POR EL KAMBIO ,5110.0,65.732,62.363,220300,PERÚ,TACNA,JORGE BASADRE,TODOS
FUERZA POPULAR ,2664.0,34.268,32.512,220300,PERÚ,TACNA,JORGE BASADRE,TODOS
PERUANOS POR EL KAMBIO ,2221.0,62.563,59.053,220303,PERÚ,TACNA,JORGE BASADRE,ILABAYA
FUERZA POPULAR ,1329.0,37.437,35.336,220303,PERÚ,TACNA,JORGE BASADRE,ILABAYA
PERUANOS POR EL KAMBIO ,1622.0,68.7,65.641,220302,PERÚ,TACNA,JORGE BASADRE,ITE
FUERZA POPULAR ,739.0,31.3,29.907,220302,PERÚ,TACNA,JORGE BASADRE,ITE
PERUANOS POR EL KAMBIO ,1267.0,68.009,64.577,220301,PERÚ,TACNA,JORGE BASADRE,LOCUMBA
FUERZA POPULAR ,596.0,31.991,30.377,220301,PERÚ,TACNA,JORGE BASADRE,LOCUMBA
PERUANOS POR EL KAMBIO ,128234.0,69.256,64.607,220100,PERÚ,TACNA,TACNA,TODOS
FUERZA POPULAR ,56926.0,30.744,28.68,220100,PERÚ,TACNA,TACNA,TODOS
PERUANOS POR EL KAMBIO ,15358.0,68.125,63.301,220111,PERÚ,TACNA,TACNA,ALTO DE LA ALIANZA
FUERZA POPULAR ,7186.0,31.875,29.618,220111,PERÚ,TACNA,TACNA,ALTO DE LA ALIANZA
PERUANOS POR EL KAMBIO ,1868.0,73.054,68.3,220102,PERÚ,TACNA,TACNA,CALANA
FUERZA POPULAR ,689.0,26.946,25.192,220102,PERÚ,TACNA,TACNA,CALANA
PERUANOS POR EL KAMBIO ,15720.0,68.962,62.629,220112,PERÚ,TACNA,TACNA,CIUDAD NUEVA
FUERZA POPULAR ,7075.0,31.038,28.187,220112,PERÚ,TACNA,TACNA,CIUDAD NUEVA
PERUANOS POR EL KAMBIO ,32469.0,67.791,62.408,220113,PERÚ,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.
FUERZA POPULAR ,15427.0,32.209,29.652,220113,PERÚ,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.
PERUANOS POR EL KAMBIO ,1327.0,69.115,65.145,220104,PERÚ,TACNA,TACNA,INCLAN
FUERZA POPULAR ,593.0,30.885,29.111,220104,PERÚ,TACNA,TACNA,INCLAN
PERUANOS POR EL KAMBIO ,1387.0,71.165,67.89,220107,PERÚ,TACNA,TACNA,PACHIA
FUERZA POPULAR ,562.0,28.835,27.509,220107,PERÚ,TACNA,TACNA,PACHIA
PERUANOS POR EL KAMBIO ,696.0,62.703,58.194,220108,PERÚ,TACNA,TACNA,PALCA
FUERZA POPULAR ,414.0,37.297,34.615,220108,PERÚ,TACNA,TACNA,PALCA
PERUANOS POR EL KAMBIO ,7208.0,69.435,65.302,220109,PERÚ,TACNA,TACNA,POCOLLAY
FUERZA POPULAR ,3173.0,30.565,28.746,220109,PERÚ,TACNA,TACNA,POCOLLAY
PERUANOS POR EL KAMBIO ,1031.0,62.447,59.424,220110,PERÚ,TACNA,TACNA,SAMA
FUERZA POPULAR ,620.0,37.553,35.735,220110,PERÚ,TACNA,TACNA,SAMA
PERUANOS POR EL KAMBIO ,51170.0,70.719,67.055,220101,PERÚ,TACNA,TACNA,TACNA
FUERZA POPULAR ,21187.0,29.281,27.764,220101,PERÚ,TACNA,TACNA,TACNA
PERUANOS POR EL KAMBIO ,3402.0,64.554,60.011,220200,PERÚ,TACNA,TARATA,TODOS
FUERZA POPULAR ,1868.0,35.446,32.951,220200,PERÚ,TACNA,TARATA,TODOS
PERUANOS POR EL KAMBIO ,399.0,67.973,65.09,220206,PERÚ,TACNA,TARATA,ESTIQUE
FUERZA POPULAR ,188.0,32.027,30.669,220206,PERÚ,TACNA,TARATA,ESTIQUE
PERUANOS POR EL KAMBIO ,182.0,62.976,60.465,220207,PERÚ,TACNA,TARATA,ESTIQUE PAMPA
FUERZA POPULAR ,107.0,37.024,35.548,220207,PERÚ,TACNA,TARATA,ESTIQUE PAMPA
PERUANOS POR EL KAMBIO ,387.0,65.042,61.821,220205,PERÚ,TACNA,TARATA,HEROES ALBARRACIN
FUERZA POPULAR ,208.0,34.958,33.227,220205,PERÚ,TACNA,TARATA,HEROES ALBARRACIN
PERUANOS POR EL KAMBIO ,166.0,62.406,57.84,220210,PERÚ,TACNA,TARATA,SITAJARA
FUERZA POPULAR ,100.0,37.594,34.843,220210,PERÚ,TACNA,TARATA,SITAJARA
PERUANOS POR EL KAMBIO ,312.0,63.673,57.671,220211,PERÚ,TACNA,TARATA,SUSAPAYA
FUERZA POPULAR ,178.0,36.327,32.902,220211,PERÚ,TACNA,TARATA,SUSAPAYA
PERUANOS POR EL KAMBIO ,1225.0,64.002,58.894,220201,PERÚ,TACNA,TARATA,TARATA
FUERZA POPULAR ,689.0,35.998,33.125,220201,PERÚ,TACNA,TARATA,TARATA
PERUANOS POR EL KAMBIO ,364.0,68.809,65.35,220212,PERÚ,TACNA,TARATA,TARUCACHI
FUERZA POPULAR ,165.0,31.191,29.623,220212,PERÚ,TACNA,TARATA,TARUCACHI
PERUANOS POR EL KAMBIO ,367.0,61.167,55.271,220213,PERÚ,TACNA,TARATA,TICACO
FUERZA POPULAR ,233.0,38.833,35.09,220213,PERÚ,TACNA,TARATA,TICACO
